temperature,Gas1RS/Rmax,Gas2RS/Rmax,Gas3RS/Rmax,Vc
34,90,81,88,5.06
33,90,91,86,5.06
33,90,88,86,5.07
40,90,88,82,5.06
30,90,88,86,5.07
51,90,81,88,5.06
30,90,91,86,5.06
34,90,88,86,5.06
50,90,91,86,5.06
30,90,88,86,5.06
33,90,91,86,5.06
30,90,88,86,5.07
35,90,88,86,5.06
34,90,91,86,5.06
34,89,91,86,5.06
36,90,91,86,5.06
31,90,88,86,5.06
48,90,91,86,5.06
47,90,88,86,5.06
29,90,91,86,5.06
32,90,88,86,5.06
30,90,88,86,5.06
31,90,91,86,5.06
31,90,81,88,5.06
33,90,91,86,5.06
32,90,88,86,5.07
29,90,88,86,5.06
33,90,88,86,5.07
33,90,88,86,5.06
32,90,91,86,5.06
30,90,88,86,5.07
55,90,91,86,5.06
29,90,88,86,5.06
55,90,88,86,5.06
29,90,91,86,5.06
29,90,88,86,5.07
48,90,91,86,5.07
32,90,88,86,5.07
29,90,88,86,5.06
33,90,91,86,5.07
37,90,88,86,5.06
29,90,91,86,5.06
29,90,88,86,5.06
42,90,88,86,5.06
29,90,91,86,5.06
55,90,88,86,5.07
46,90,91,86,5.06
40,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
42,90,88,86,5.06
30,90,88,86,5.06
33,90,91,86,5.06
30,90,88,86,5.06
29,90,88,86,5.06
35,90,88,85,5.06
43,90,91,86,5.06
32,90,88,86,5.06
32,90,91,86,5.06
29,90,88,86,5.06
33,90,88,86,5.07
48,90,88,86,5.06
31,90,88,86,5.06
48,90,88,86,5.06
29,90,88,86,5.06
31,90,91,86,5.06
52,90,88,86,5.06
29,90,91,86,5.06
35,90,88,86,5.06
31,90,91,86,5.06
32,90,88,86,5.06
29,90,91,86,5.06
30,90,81,88,5.06
30,90,91,86,5.06
52,90,88,86,5.06
32,90,91,86,5.06
34,90,91,86,5.06
33,90,88,86,5.06
49,90,91,86,5.07
40,90,91,86,5.06
55,90,91,86,5.07
32,90,88,86,5.06
33,90,91,86,5.06
31,90,88,86,5.07
41,90,91,88,5.06
32,90,88,86,5.06
29,90,91,86,5.06
33,90,88,86,5.06
30,90,91,86,5.06
33,90,88,86,5.06
32,90,91,86,5.06
40,90,88,86,5.07
29,90,88,86,5.06
40,90,88,86,5.06
33,90,88,86,5.06
29,90,88,86,5.06
32,90,88,86,5.07
34,90,91,86,5.06
45,90,88,86,5.07
31,90,91,86,5.06
32,90,88,86,5.07
37,90,91,86,5.06
40,90,88,86,5.07
29,90,88,86,5.06
47,90,88,86,5.06
29,90,91,86,5.06
55,90,88,82,5.06
33,90,91,86,5.06
52,90,88,82,5.06
38,90,91,86,5.06
35,90,88,86,5.06
30,90,91,86,5.07
46,90,88,86,5.06
41,90,91,86,5.06
34,90,88,86,5.06
51,90,91,86,5.06
52,90,88,86,5.07
34,90,88,86,5.06
54,90,88,86,5.07
29,90,88,86,5.07
34,90,91,86,5.06
31,90,88,86,5.06
29,90,91,86,5.06
30,90,88,85,5.06
33,90,91,86,5.06
44,90,88,86,5.06
29,90,91,86,5.06
52,90,88,86,5.06
36,90,91,86,5.07
32,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
42,90,88,86,5.06
30,90,88,86,5.07
32,90,88,86,5.06
29,90,88,86,5.06
48,90,88,86,5.06
33,90,88,86,5.06
29,90,88,86,5.06
47,90,88,86,5.07
34,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
46,90,88,86,5.06
46,90,88,86,5.06
51,90,88,86,5.06
33,90,88,86,5.06
52,90,88,86,5.06
38,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
33,90,88,86,5.07
30,90,88,86,5.07
41,90,91,86,5.06
30,90,88,86,5.06
38,90,91,86,5.06
37,90,88,86,5.07
42,90,88,86,5.06
31,90,88,86,5.07
44,90,88,86,5.07
42,90,88,86,5.07
35,90,88,86,5.06
29,90,88,86,5.06
54,90,91,86,5.06
47,90,88,86,5.07
29,90,88,86,5.06
50,90,88,86,5.06
29,90,88,86,5.06
31,90,88,86,5.06
30,90,88,86,5.06
30,90,88,86,5.06
41,90,88,86,5.06
29,90,91,86,5.06
35,90,81,86,5.06
30,90,91,86,5.06
34,90,88,86,5.06
34,90,91,86,5.06
32,90,88,86,5.07
38,90,91,86,5.06
35,90,88,86,5.06
30,90,91,86,5.06
36,90,88,86,5.06
34,90,88,86,5.06
33,90,88,86,5.07
41,90,91,86,5.06
31,90,88,86,5.06
29,90,88,86,5.06
32,90,88,86,5.06
32,90,91,86,5.06
47,90,88,86,5.06
31,90,88,86,5.07
39,90,88,86,5.06
29,90,88,86,5.06
36,90,88,86,5.07
30,90,91,86,5.06
37,90,88,86,5.06
46,90,91,86,5.06
29,90,88,86,5.06
30,90,91,86,5.06
41,90,81,88,5.06
30,90,91,86,5.06
34,90,88,82,5.06
55,90,91,86,5.06
37,90,88,86,5.06
49,90,91,86,5.06
38,90,88,86,5.06
33,90,91,86,5.06
54,90,88,86,5.06
29,90,88,86,5.06
30,90,88,86,5.07
51,90,88,86,5.06
36,90,88,86,5.06
39,90,88,86,5.06
29,90,88,86,5.06
32,90,88,86,5.06
49,90,91,86,5.07
51,90,88,86,5.06
29,90,88,86,5.06
41,90,91,86,5.06
37,90,88,86,5.06
33,90,88,82,5.06
40,90,88,86,5.07
35,90,88,86,5.07
31,90,88,86,5.06
29,90,91,86,5.06
33,90,88,86,5.06
32,90,91,86,5.06
31,90,91,86,5.06
42,90,88,86,5.06
40,90,88,86,5.06
30,90,88,86,5.07
36,90,91,86,5.07
39,90,88,86,5.06
38,90,91,86,5.06
29,90,88,86,5.06
31,90,88,86,5.06
47,90,91,86,5.06
32,90,88,85,5.06
32,90,91,86,5.06
34,90,88,86,5.06
47,89,91,86,5.07
30,90,91,86,5.06
29,90,88,86,5.07
39,90,88,86,5.07
30,90,91,86,5.06
29,90,88,86,5.06
29,90,88,86,5.07
52,90,91,86,5.07
40,90,88,86,5.06
29,90,88,86,5.07
31,90,88,86,5.07
32,90,88,86,5.06
31,90,88,86,5.06
29,90,88,86,5.07
52,90,88,86,5.06
49,90,88,86,5.06
36,90,88,86,5.07
29,90,91,86,5.07
31,90,88,86,5.07
31,90,91,86,5.06
29,90,88,86,5.07
51,90,91,86,5.06
40,90,88,86,5.06
47,90,88,86,5.06
51,90,88,86,5.06
54,90,88,86,5.07
30,90,91,86,5.06
34,90,88,86,5.07
29,90,91,86,5.06
47,90,88,86,5.06
47,90,88,86,5.06
30,90,88,86,5.07
31,90,88,86,5.06
31,90,91,86,5.06
30,90,88,86,5.06
35,90,88,86,5.06
43,90,88,86,5.06
37,90,88,86,5.06
42,90,88,86,5.07
29,90,91,86,5.06
30,90,88,86,5.07
35,90,88,86,5.06
36,90,91,86,5.06
54,90,88,86,5.06
33,90,88,86,5.06
51,90,88,86,5.06
30,89,91,86,5.06
32,90,91,86,5.06
38,90,88,86,5.06
31,90,88,82,5.07
29,90,91,86,5.06
30,90,88,86,5.06
52,90,88,86,5.07
47,90,88,86,5.07
32,90,88,86,5.07
45,90,88,86,5.06
51,90,91,86,5.06
30,90,88,86,5.06
33,90,88,86,5.06
42,90,88,86,5.06
31,90,88,86,5.06
39,90,88,86,5.06
48,90,88,86,5.06
54,90,91,86,5.06
39,90,88,86,5.06
30,90,88,86,5.06
32,90,88,86,5.06
30,90,88,86,5.07
32,90,88,86,5.06
30,90,88,86,5.06
33,90,88,86,5.06
29,90,91,86,5.06
29,90,88,86,5.06
40,89,86,86,5.07
29,90,91,86,5.06
44,90,88,86,5.07
49,90,91,82,5.07
33,90,91,86,5.06
34,90,88,86,5.06
29,90,88,86,5.07
34,90,88,86,5.06
30,90,88,86,5.07
36,90,88,86,5.07
30,90,88,86,5.06
53,90,88,86,5.07
38,90,91,86,5.06
29,90,88,86,5.07
30,90,88,86,5.06
30,90,81,88,5.07
29,90,91,86,5.06
29,90,88,86,5.06
31,90,91,86,5.06
47,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
32,90,88,86,5.06
29,90,88,86,5.07
33,90,88,86,5.06
29,90,91,86,5.06
29,90,88,86,5.06
30,90,88,86,5.07
29,90,91,86,5.06
30,90,88,86,5.07
42,90,91,86,5.06
30,90,88,86,5.06
31,90,88,86,5.07
34,90,91,86,5.06
30,89,91,86,5.07
35,90,88,86,5.06
33,90,88,86,5.06
53,90,88,86,5.06
32,90,91,86,5.06
38,90,81,88,5.07
32,90,91,86,5.06
32,90,88,86,5.06
49,90,88,86,5.06
39,90,88,86,5.06
29,90,88,81,5.06
32,90,91,86,5.07
32,90,88,86,5.06
33,90,91,86,5.06
52,90,81,88,5.06
34,90,91,86,5.06
29,90,88,86,5.07
35,90,88,86,5.06
39,90,88,86,5.06
29,90,88,85,5.07
31,90,91,86,5.06
32,90,88,86,5.06
51,90,88,86,5.06
32,90,91,86,5.07
31,90,88,86,5.07
33,90,88,86,5.06
52,90,88,86,5.06
44,90,88,86,5.06
31,90,91,86,5.06
29,90,88,86,5.06
33,90,91,86,5.06
32,90,88,86,5.07
32,90,91,86,5.07
33,90,88,86,5.06
31,90,88,86,5.06
33,90,88,86,5.06
36,90,88,86,5.06
32,90,91,86,5.06
52,90,88,86,5.06
30,90,88,86,5.07
45,90,88,86,5.07
29,90,88,86,5.06
38,90,88,86,5.06
32,90,91,86,5.06
55,90,88,86,5.07
39,90,88,86,5.06
29,90,88,86,5.06
55,90,88,86,5.07
50,90,88,86,5.07
34,90,88,86,5.07
52,90,91,86,5.07
31,90,88,86,5.07
39,90,88,86,5.06
33,90,88,86,5.06
30,90,88,86,5.07
44,90,91,86,5.06
32,90,88,82,5.07
36,90,91,86,5.07
29,90,88,86,5.07
40,90,88,86,5.06
30,90,88,86,5.06
45,90,88,86,5.06
29,90,91,86,5.06
31,90,88,86,5.07
33,90,88,86,5.06
45,90,91,86,5.07
33,90,88,86,5.07
37,90,88,86,5.06
29,90,88,86,5.06
30,90,91,86,5.07
29,90,88,86,5.06
41,90,88,86,5.07
29,90,91,86,5.06
31,90,88,86,5.06
29,90,88,86,5.06
31,90,88,86,5.06
47,90,88,86,5.06
29,90,88,86,5.07
30,90,91,86,5.06
30,90,88,86,5.07
37,90,88,86,5.07
32,90,91,86,5.06
32,90,88,86,5.06
52,90,91,86,5.06
32,90,91,86,5.06
33,90,88,85,5.06
35,90,88,86,5.06
54,90,88,86,5.06
46,90,88,82,5.06
30,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.07
55,90,88,86,5.06
38,90,88,86,5.06
44,90,88,86,5.06
30,90,88,86,5.06
30,89,91,86,5.06
42,90,91,86,5.07
34,89,91,86,5.06
46,90,88,86,5.06
38,90,88,86,5.07
33,90,88,86,5.07
33,90,88,86,5.07
32,90,88,86,5.06
30,90,91,86,5.06
29,90,88,86,5.07
36,90,88,86,5.07
53,90,88,86,5.06
33,90,88,86,5.07
41,90,88,86,5.07
29,90,91,86,5.06
32,90,88,86,5.06
30,90,88,86,5.06
34,90,91,86,5.06
30,90,91,86,5.06
40,90,88,86,5.06
33,90,88,86,5.06
38,90,91,86,5.06
47,90,91,86,5.06
32,90,88,86,5.06
32,90,88,86,5.07
38,90,91,88,5.06
50,90,88,86,5.06
31,90,88,86,5.06
29,90,88,86,5.06
30,90,91,86,5.06
33,90,88,86,5.06
53,90,88,86,5.06
30,90,88,86,5.06
30,90,91,88,5.06
47,90,88,86,5.07
30,90,88,86,5.07
32,90,88,86,5.06
30,90,88,86,5.07
29,90,88,86,5.06
40,90,88,86,5.06
33,90,91,86,5.07
34,89,91,86,5.06
31,90,88,86,5.06
29,89,91,86,5.06
29,90,91,88,5.06
36,90,88,86,5.06
30,90,88,88,5.06
52,90,88,86,5.06
29,90,91,86,5.07
43,90,88,86,5.07
33,90,88,86,5.06
30,90,88,86,5.07
30,90,88,86,5.07
29,90,88,86,5.07
49,90,88,86,5.07
33,90,91,86,5.06
52,90,88,86,5.06
31,90,91,86,5.06
29,90,88,86,5.06
48,90,88,86,5.06
30,90,88,86,5.07
33,90,88,86,5.07
38,90,88,86,5.07
29,90,88,86,5.06
29,90,88,86,5.06
30,90,88,88,5.06
45,90,88,82,5.07
53,90,88,86,5.06
30,90,81,88,5.06
29,90,91,88,5.06
30,90,88,86,5.07
30,90,88,86,5.06
29,90,88,86,5.06
33,90,91,88,5.06
31,90,81,88,5.07
54,90,91,88,5.06
40,90,88,86,5.07
46,90,91,86,5.06
31,90,88,86,5.06
51,90,91,86,5.06
50,90,81,88,5.06
50,90,91,88,5.06
37,90,88,86,5.06
29,90,91,88,5.06
32,90,88,86,5.07
29,90,91,86,5.06
29,90,88,86,5.07
44,90,88,86,5.06
31,90,88,86,5.06
49,90,88,86,5.07
52,90,88,86,5.06
35,90,91,86,5.06
50,90,88,86,5.06
46,90,91,86,5.06
36,90,88,86,5.07
30,90,88,86,5.06
34,90,88,82,5.07
38,90,88,88,5.06
42,90,88,86,5.07
30,90,88,86,5.06
30,90,88,86,5.07
36,90,88,86,5.07
31,90,88,86,5.07
39,90,81,88,5.07
32,90,88,86,5.06
31,90,88,86,5.06
39,90,88,86,5.06
31,90,88,86,5.06
32,90,88,86,5.06
30,90,88,86,5.06
32,90,88,86,5.06
42,90,88,86,5.07
29,90,88,86,5.06
29,90,91,86,5.06
52,90,88,86,5.06
30,90,91,86,5.06
30,90,91,86,5.06
30,90,88,86,5.06
32,90,91,86,5.06
33,90,88,86,5.06
42,90,88,86,5.06
31,90,88,82,5.07
34,90,91,86,5.07
32,90,88,86,5.06
48,90,88,86,5.06
41,90,88,86,5.06
51,90,88,86,5.06
51,90,88,86,5.06
49,90,88,86,5.06
31,90,88,86,5.06
29,90,88,86,5.06
33,90,91,86,5.06
30,90,88,86,5.06
48,90,88,86,5.06
29,90,88,82,5.06
33,90,91,86,5.06
34,89,88,86,5.07
34,90,88,86,5.06
47,90,88,85,5.06
31,90,91,86,5.06
45,90,88,86,5.06
47,90,88,86,5.06
33,90,88,86,5.07
31,90,88,86,5.06
42,90,88,86,5.07
29,90,88,86,5.06
30,90,88,86,5.06
31,90,91,86,5.06
30,90,88,86,5.06
46,90,88,86,5.06
44,90,88,86,5.07
48,90,88,86,5.06
32,90,88,86,5.06
42,90,88,86,5.06
41,90,88,86,5.06
44,90,88,86,5.07
30,90,88,86,5.06
33,90,88,86,5.06
34,90,88,86,5.07
30,90,88,86,5.06
31,90,88,86,5.06
30,90,88,86,5.06
37,90,88,86,5.06
29,90,88,86,5.06
52,90,88,86,5.07
38,90,88,86,5.06
29,90,88,86,5.07
29,90,88,86,5.06
41,90,88,86,5.07
30,90,88,86,5.06
47,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
32,90,88,86,5.06
32,90,88,86,5.06
29,90,91,86,5.07
30,90,88,86,5.06
30,90,88,86,5.06
29,90,88,86,5.06
50,90,88,86,5.06
34,90,88,86,5.06
32,90,88,85,5.06
42,90,91,86,5.06
52,90,88,86,5.06
49,90,88,86,5.06
36,90,88,86,5.06
30,90,88,86,5.06
42,90,88,86,5.07
41,90,88,86,5.06
29,90,88,86,5.06
30,90,88,86,5.06
54,90,91,86,5.06
37,90,88,81,5.06
29,90,91,86,5.06
33,90,88,86,5.06
29,90,91,86,5.06
40,90,88,86,5.06
32,90,88,86,5.06
32,90,88,86,5.07
55,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
30,90,88,86,5.06
30,90,88,86,5.06
29,90,88,86,5.06
32,90,88,86,5.06
36,90,88,86,5.06
29,90,88,86,5.06
31,90,88,86,5.06
29,90,88,86,5.06
30,90,88,86,5.06
29,90,88,86,5.07
41,90,88,86,5.06
38,90,88,85,5.06
30,90,88,86,5.06
30,90,88,86,5.06
29,90,91,86,5.06
32,90,88,86,5.06
47,90,88,86,5.06
54,90,88,86,5.06
30,90,86,86,5.06
29,90,91,86,5.06
33,90,88,86,5.06
33,90,91,86,5.07
29,90,88,86,5.07
31,90,88,86,5.07
33,90,88,86,5.06
31,90,88,86,5.07
33,90,91,86,5.06
45,90,91,86,5.06
29,90,88,86,5.06
37,90,88,86,5.06
39,90,91,86,5.07
31,90,88,86,5.07
40,90,88,86,5.06
50,90,88,86,5.07
29,90,88,86,5.07
42,90,88,86,5.06
30,90,88,86,5.06
44,90,88,86,5.06
29,90,88,86,5.06
43,90,88,86,5.06
32,90,79,86,5.06
34,90,88,86,5.06
32,90,88,86,5.06
33,90,81,88,5.06
29,90,91,86,5.06
33,90,88,86,5.06
30,90,81,88,5.06
41,90,91,86,5.07
52,90,88,86,5.06
37,90,88,86,5.06
30,90,88,86,5.06
36,90,88,86,5.06
29,90,88,86,5.06
55,90,91,86,5.07
30,90,88,86,5.07
29,90,88,86,5.06
33,90,88,86,5.06
32,90,88,86,5.06
55,90,88,86,5.07
29,90,91,86,5.06
34,90,88,86,5.06
33,90,88,86,5.06
49,90,88,86,5.06
43,90,88,86,5.06
34,90,88,86,5.06
34,90,88,86,5.06
29,90,88,86,5.07
31,90,88,86,5.06
52,90,88,86,5.06
35,90,88,86,5.06
30,90,88,86,5.06
32,90,88,86,5.06
32,90,88,86,5.06
30,90,88,86,5.06
47,90,88,86,5.07
31,90,88,86,5.07
31,90,88,86,5.06
30,90,88,86,5.06
50,90,88,86,5.06
29,90,88,86,5.06
30,90,88,86,5.06
29,90,91,86,5.06
29,90,88,86,5.06
53,90,88,86,5.06
52,90,88,86,5.06
36,90,88,86,5.06
29,90,91,86,5.06
32,90,88,86,5.06
32,90,88,86,5.06
37,90,88,86,5.06
45,90,88,86,5.06
29,90,88,86,5.06
33,90,88,86,5.06
43,90,88,86,5.06
31,90,88,86,5.07
45,90,88,86,5.06
32,90,88,86,5.07
50,90,88,86,5.06
30,90,88,86,5.06
47,90,88,86,5.06
39,90,91,86,5.06
30,90,88,86,5.06
45,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
30,90,88,86,5.06
32,90,88,86,5.06
47,90,88,88,5.06
41,90,88,86,5.06
35,90,88,86,5.06
39,90,88,86,5.06
32,90,88,86,5.06
31,90,88,86,5.06
41,90,88,86,5.06
54,90,88,88,5.06
30,90,88,86,5.06
52,90,88,86,5.06
39,90,88,86,5.06
31,90,88,86,5.07
29,90,88,88,5.06
31,90,88,86,5.06
32,90,88,86,5.06
36,90,91,88,5.06
31,90,88,86,5.06
30,90,91,86,5.06
29,90,88,86,5.06
48,90,88,86,5.06
30,90,88,86,5.06
32,89,91,86,5.06
31,90,91,86,5.06
31,90,88,86,5.06
33,90,88,86,5.06
29,90,88,88,5.06
31,90,88,86,5.06
46,90,88,86,5.06
30,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
30,90,88,88,5.06
29,90,88,86,5.06
36,90,88,86,5.06
37,90,88,86,5.06
43,90,88,86,5.06
52,90,88,86,5.06
29,90,91,88,5.06
34,90,88,86,5.06
29,90,88,86,5.06
36,90,88,86,5.06
46,90,88,86,5.06
46,90,91,86,5.06
30,90,79,86,5.06
38,90,91,88,5.06
53,90,88,86,5.06
50,90,88,86,5.06
30,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
39,90,88,86,5.06
32,90,88,88,5.06
31,90,88,86,5.06
31,90,88,86,5.06
34,90,88,86,5.07
33,90,88,88,5.06
41,89,88,86,5.07
42,90,88,86,5.06
32,90,81,88,5.06
48,90,88,88,5.06
32,90,88,86,5.06
55,90,88,86,5.06
53,90,91,88,5.06
37,90,88,86,5.06
48,90,88,86,5.06
49,90,88,86,5.06
29,90,91,86,5.06
55,90,88,86,5.06
30,90,88,86,5.06
29,90,88,86,5.06
32,90,88,86,5.06
30,90,88,86,5.06
42,90,88,86,5.06
31,90,88,86,5.06
47,90,88,86,5.06
32,90,88,86,5.06
38,90,88,86,5.06
29,90,88,86,5.06
31,90,88,86,5.06
33,90,88,86,5.06
30,90,88,86,5.06
29,90,88,86,5.06
30,90,79,85,5.06
33,90,88,88,5.06
29,90,81,88,5.06
47,90,88,86,5.06
39,90,88,86,5.07
32,90,88,86,5.06
33,90,88,82,5.07
46,90,88,86,5.06
39,90,88,86,5.06
46,90,88,86,5.06
34,90,88,86,5.06
34,90,88,86,5.06
29,90,88,86,5.06
33,90,88,86,5.06
36,90,88,86,5.06
29,90,91,86,5.06
29,90,88,86,5.06
34,90,91,86,5.06
51,90,88,86,5.06
41,90,88,86,5.06
33,90,88,86,5.06
31,90,88,86,5.06
40,90,88,86,5.06
41,90,88,86,5.06
30,90,88,86,5.06
54,90,88,86,5.06
31,90,88,82,5.06
32,90,88,86,5.06
31,90,88,86,5.06
30,90,88,86,5.06
30,89,81,86,5.06
39,90,91,86,5.06
33,90,88,86,5.06
29,90,88,86,5.06
45,90,88,86,5.06
43,90,91,86,5.06
52,90,88,86,5.06
33,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.07
37,90,88,86,5.06
47,90,88,86,5.06
30,90,88,86,5.06
30,90,88,86,5.06
47,90,88,86,5.06
29,90,88,86,5.06
41,90,88,86,5.06
41,90,88,86,5.06
30,89,91,86,5.07
29,90,88,86,5.06
29,90,88,86,5.07
29,90,88,86,5.06
34,90,86,82,5.06
33,90,91,86,5.06
56,89,91,86,5.07
39,90,91,86,5.06
30,90,88,82,5.06
45,90,88,86,5.06
31,90,88,86,5.07
50,90,88,86,5.06
55,90,88,82,5.07
40,90,91,86,5.06
32,90,88,86,5.06
30,90,88,86,5.06
30,90,88,86,5.06
32,90,88,86,5.06
47,90,88,86,5.06
40,90,91,86,5.06
34,90,88,86,5.06
33,90,88,86,5.06
29,90,88,86,5.06
37,90,88,86,5.06
34,90,88,86,5.06
29,90,88,86,5.06
31,90,88,86,5.06
40,90,88,86,5.06
55,90,81,88,5.06
44,90,88,86,5.06
39,90,88,86,5.07
29,90,88,86,5.06
30,90,88,86,5.06
29,90,91,86,5.06
29,90,88,86,5.07
29,90,88,86,5.06
31,90,88,86,5.06
32,89,88,86,5.06
33,90,88,86,5.06
33,90,88,86,5.06
41,90,88,86,5.06
29,90,88,86,5.06
39,90,88,86,5.06
47,90,88,86,5.06
53,90,91,86,5.06
44,90,88,86,5.06
48,90,88,86,5.06
29,90,88,86,5.06
38,90,88,86,5.06
50,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
41,90,88,86,5.06
32,90,88,86,5.06
39,90,91,86,5.06
30,90,88,86,5.06
31,90,88,86,5.06
30,90,88,82,5.06
36,90,91,86,5.06
31,89,88,86,5.06
33,90,88,86,5.06
29,90,88,86,5.06
47,90,88,86,5.06
33,90,88,86,5.07
34,90,88,86,5.07
29,90,88,86,5.06
32,90,88,86,5.06
42,90,88,86,5.06
40,90,88,86,5.07
29,90,88,86,5.06
33,90,88,86,5.06
44,90,91,86,5.06
33,90,88,86,5.07
30,90,88,86,5.06
33,90,91,86,5.07
50,90,88,86,5.06
29,90,88,86,5.06
48,90,88,86,5.06
45,90,91,86,5.06
30,90,88,86,5.06
41,90,88,86,5.06
33,90,88,86,5.06
36,90,88,86,5.06
32,90,88,86,5.06
37,90,88,86,5.06
29,90,88,86,5.06
49,90,88,86,5.06
36,90,88,86,5.06
46,90,88,86,5.07
29,90,88,86,5.06
30,90,88,86,5.06
45,90,88,86,5.06
30,90,86,85,5.06
32,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
34,90,88,86,5.07
31,90,88,86,5.06
42,90,88,86,5.06
32,90,88,86,5.06
54,90,88,86,5.06
29,90,88,86,5.07
30,90,88,86,5.06
41,90,88,86,5.06
29,90,88,82,5.06
38,90,91,86,5.06
51,90,77,82,5.06
30,90,88,86,5.06
51,90,88,86,5.06
33,90,88,86,5.06
42,90,88,86,5.06
29,90,88,86,5.06
54,90,88,86,5.06
42,90,88,86,5.06
31,90,88,86,5.06
40,90,88,86,5.06
45,90,88,86,5.06
32,90,88,86,5.06
29,90,88,88,5.06
54,90,88,86,5.06
31,90,88,86,5.06
53,90,88,86,5.07
29,90,88,86,5.06
35,90,88,86,5.07
31,90,88,86,5.06
29,90,88,86,5.06
45,90,88,86,5.06
30,90,88,86,5.06
30,90,86,85,5.07
46,90,88,86,5.06
38,90,88,86,5.06
49,90,88,82,5.06
39,90,88,86,5.06
47,90,88,86,5.07
33,90,88,86,5.06
29,90,88,86,5.06
31,90,88,86,5.06
33,90,88,86,5.06
38,90,88,86,5.06
50,90,88,86,5.06
44,90,88,86,5.06
44,90,88,86,5.07
34,90,88,86,5.06
38,90,88,86,5.06
29,90,88,86,5.06
30,90,88,86,5.07
48,90,88,86,5.06
33,90,88,86,5.07
29,90,88,86,5.06
48,90,88,86,5.06
45,90,88,86,5.06
35,90,88,86,5.06
33,90,88,86,5.07
31,90,88,86,5.06
46,90,88,86,5.06
40,90,88,86,5.06
30,90,88,86,5.06
29,90,88,86,5.06
48,90,86,86,5.06
39,90,86,86,5.06
52,90,88,86,5.06
32,90,88,86,5.07
33,90,91,88,5.06
31,90,81,88,5.06
32,90,88,86,5.06
40,89,91,86,5.06
49,90,88,86,5.06
53,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
33,90,88,86,5.06
34,90,88,86,5.06
54,90,88,86,5.07
47,90,88,86,5.06
29,90,88,86,5.06
53,90,88,86,5.07
41,90,88,86,5.06
52,90,88,86,5.06
39,90,88,86,5.06
34,90,88,86,5.07
31,90,88,86,5.06
55,90,88,86,5.07
48,90,88,86,5.06
32,90,88,86,5.06
31,90,88,86,5.06
30,90,88,86,5.06
30,90,88,86,5.06
30,90,88,86,5.06
40,90,88,86,5.06
43,90,88,86,5.06
44,90,88,86,5.06
31,90,88,86,5.07
35,90,88,86,5.06
30,90,86,86,5.07
50,90,88,86,5.06
32,90,88,86,5.06
33,90,88,86,5.06
29,90,88,86,5.06
47,90,88,86,5.06
47,90,88,86,5.06
52,90,88,86,5.06
46,90,88,86,5.06
31,90,88,86,5.06
43,90,88,86,5.06
38,90,88,86,5.06
29,90,88,86,5.06
39,90,88,86,5.06
30,90,88,86,5.07
30,90,88,86,5.06
29,90,88,86,5.07
29,90,88,86,5.06
34,90,88,86,5.06
29,90,88,86,5.06
31,90,88,86,5.06
32,90,91,86,5.06
42,90,88,86,5.06
52,90,88,86,5.06
35,90,88,86,5.06
32,90,88,86,5.06
33,90,88,86,5.06
34,90,88,86,5.06
38,90,88,86,5.06
29,90,81,88,5.06
53,90,88,86,5.06
43,90,88,86,5.06
46,90,88,86,5.06
33,90,88,86,5.06
48,90,88,86,5.06
33,90,88,86,5.06
38,90,88,86,5.06
32,90,91,86,5.06
51,90,88,86,5.06
52,90,88,86,5.06
52,90,88,86,5.06
29,90,88,86,5.06
42,90,88,85,5.06
35,90,88,86,5.06
30,90,88,86,5.06
47,90,88,86,5.06
30,90,88,86,5.06
36,90,88,86,5.07
32,90,88,86,5.06
35,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
29,90,88,86,5.06
41,90,88,86,5.06
54,90,88,86,5.06
35,90,91,86,5.06
34,90,88,86,5.06
41,90,88,85,5.06
53,90,88,86,5.06
36,90,88,86,5.06
32,90,88,86,5.06
50,90,88,86,5.06
30,90,88,82,5.06
29,90,88,86,5.06
32,90,88,86,5.06
33,90,88,86,5.06
30,90,88,86,5.06
38,90,88,86,5.06
49,90,88,86,5.06
43,90,88,86,5.06
30,90,88,86,5.06
29,90,88,86,5.06
46,90,88,86,5.07
32,90,88,86,5.06
33,90,88,86,5.06
30,90,88,86,5.07
32,90,88,86,5.06
49,90,88,86,5.06
35,90,88,86,5.06
52,90,88,86,5.06
32,90,81,88,5.06
50,90,88,86,5.06
33,90,88,86,5.06
40,90,88,86,5.06
